question_id,prompt,correct_answer,distractor,correct
348,"Q: Which word has more letters, ""dry"" or ""both""?
A:",both,dry,0.75
349,"Q: Which word has more letters, ""just"" or ""things""?
A:",things,just,0.3
350,"Q: Which word has more letters, ""theirs"" or ""stay""?
A:",theirs,stay,0.2
351,"Q: Which word has more letters, ""husband"" or ""her""?
A:",husband,her,0.0
352,"Q: Which word has more letters, ""silver"" or ""meat""?
A:",silver,meat,0.3
353,"Q: Which word has more letters, ""platform"" or ""player""?
A:",platform,player,0.0
354,"Q: Which word has more letters, ""problem"" or ""dear""?
A:",problem,dear,0.25
355,"Q: Which word has more letters, ""mosque"" or ""table""?
A:",mosque,table,0.1
356,"Q: Which word has more letters, ""fan"" or ""picture""?
A:",picture,fan,1.0
357,"Q: Which word has more letters, ""sun"" or ""drawing""?
A:",drawing,sun,0.7
358,"Q: Which word has more letters, ""factory"" or ""girl""?
A:",factory,girl,0.2
359,"Q: Which word has more letters, ""cloud"" or ""past""?
A:",cloud,past,0.85
360,"Q: Which word has more letters, ""art"" or ""wind""?
A:",wind,art,0.35
361,"Q: Which word has more letters, ""they"" or ""poster""?
A:",poster,they,0.1
362,"Q: Which word has more letters, ""nice"" or ""lucky""?
A:",lucky,nice,0.55
363,"Q: Which word has more letters, ""often"" or ""hockey""?
A:",hockey,often,0.25
364,"Q: Which word has more letters, ""tram"" or ""racket""?
A:",racket,tram,0.15
365,"Q: Which word has more letters, ""guy"" or ""mouth""?
A:",mouth,guy,0.4
366,"Q: Which word has more letters, ""teach"" or ""lazy""?
A:",teach,lazy,0.6
367,"Q: Which word has more letters, ""hospital"" or ""closed""?
A:",hospital,closed,0.6
368,"Q: Which word has more letters, ""worse"" or ""minute""?
A:",minute,worse,0.35
369,"Q: Which word has more letters, ""daughter"" or ""only""?
A:",daughter,only,0.4
370,"Q: Which word has more letters, ""list"" or ""drive""?
A:",drive,list,0.05
371,"Q: Which word has more letters, ""company"" or ""birth""?
A:",company,birth,1.0
372,"Q: Which word has more letters, ""shout"" or ""bath""?
A:",shout,bath,0.55
373,"Q: Which word has more letters, ""mark"" or ""guide""?
A:",guide,mark,0.0
374,"Q: Which word has more letters, ""line"" or ""candy""?
A:",candy,line,0.15
375,"Q: Which word has more letters, ""past"" or ""closet""?
A:",closet,past,0.15
376,"Q: Which word has more letters, ""monkey"" or ""oh""?
A:",monkey,oh,0.35
377,"Q: Which word has more letters, ""keyboard"" or ""mark""?
A:",keyboard,mark,0.9
378,"Q: Which word has more letters, ""subway"" or ""reading""?
A:",reading,subway,0.6
379,"Q: Which word has more letters, ""adult"" or ""lie""?
A:",adult,lie,0.1
380,"Q: Which word has more letters, ""stove"" or ""friendly""?
A:",friendly,stove,0.75
381,"Q: Which word has more letters, ""around"" or ""house""?
A:",around,house,0.25
382,"Q: Which word has more letters, ""player"" or ""dance""?
A:",player,dance,0.6
383,"Q: Which word has more letters, ""racket"" or ""our""?
A:",racket,our,0.05
384,"Q: Which word has more letters, ""only"" or ""things""?
A:",things,only,0.05
385,"Q: Which word has more letters, ""minus"" or ""how""?
A:",minus,how,0.7
386,"Q: Which word has more letters, ""sing"" or ""shower""?
A:",shower,sing,0.8
387,"Q: Which word has more letters, ""stop"" or ""climb""?
A:",climb,stop,0.6
388,"Q: Which word has more letters, ""cola"" or ""surfing""?
A:",surfing,cola,0.2
389,"Q: Which word has more letters, ""menu"" or ""round""?
A:",round,menu,0.0
390,"Q: Which word has more letters, ""smoking"" or ""deck""?
A:",smoking,deck,0.3
391,"Q: Which word has more letters, ""cold"" or ""money""?
A:",money,cold,0.15
392,"Q: Which word has more letters, ""mug"" or ""train""?
A:",train,mug,0.4
393,"Q: Which word has more letters, ""question"" or ""music""?
A:",question,music,0.65
394,"Q: Which word has more letters, ""so"" or ""plant""?
A:",plant,so,0.7
395,"Q: Which word has more letters, ""write"" or ""bus""?
A:",write,bus,0.75
396,"Q: Which word has more letters, ""carpet"" or ""build""?
A:",carpet,build,0.55
397,"Q: Which word has more letters, ""hotel"" or ""push""?
A:",hotel,push,0.5
398,"Q: Which word has more letters, ""worst"" or ""comb""?
A:",worst,comb,0.15
399,"Q: Which word has more letters, ""foreign"" or ""pray""?
A:",foreign,pray,0.7
400,"Q: Which word has more letters, ""bag"" or ""lunch""?
A:",lunch,bag,0.6
401,"Q: Which word has more letters, ""mistake"" or ""party""?
A:",mistake,party,0.95
402,"Q: Which word has more letters, ""fog"" or ""change""?
A:",change,fog,0.35
403,"Q: Which word has more letters, ""nose"" or ""thing""?
A:",thing,nose,0.6
404,"Q: Which word has more letters, ""lucky"" or ""out""?
A:",lucky,out,0.65
405,"Q: Which word has more letters, ""south"" or ""cry""?
A:",south,cry,0.05
406,"Q: Which word has more letters, ""be"" or ""cola""?
A:",cola,be,0.0
407,"Q: Which word has more letters, ""instead"" or ""cap""?
A:",instead,cap,0.75
408,"Q: Which word has more letters, ""move"" or ""bat""?
A:",move,bat,0.5
409,"Q: Which word has more letters, ""cap"" or ""special""?
A:",special,cap,0.5
410,"Q: Which word has more letters, ""plant"" or ""war""?
A:",plant,war,0.7
411,"Q: Which word has more letters, ""car"" or ""shirt""?
A:",shirt,car,0.25
412,"Q: Which word has more letters, ""slim"" or ""young""?
A:",young,slim,0.0
413,"Q: Which word has more letters, ""die"" or ""subject""?
A:",subject,die,0.25
414,"Q: Which word has more letters, ""chair"" or ""sink""?
A:",chair,sink,0.4
415,"Q: Which word has more letters, ""how"" or ""player""?
A:",player,how,0.35
416,"Q: Which word has more letters, ""various"" or ""windy""?
A:",various,windy,0.5
417,"Q: Which word has more letters, ""bad"" or ""anymore""?
A:",anymore,bad,0.6
418,"Q: Which word has more letters, ""heavy"" or ""they""?
A:",heavy,they,0.2
419,"Q: Which word has more letters, ""hers"" or ""problem""?
A:",problem,hers,0.2
420,"Q: Which word has more letters, ""itself"" or ""rice""?
A:",itself,rice,0.15
421,"Q: Which word has more letters, ""danger"" or ""kite""?
A:",danger,kite,0.4
422,"Q: Which word has more letters, ""history"" or ""team""?
A:",history,team,0.5
423,"Q: Which word has more letters, ""type"" or ""radio""?
A:",radio,type,0.3
424,"Q: Which word has more letters, ""nature"" or ""boy""?
A:",nature,boy,0.15
425,"Q: Which word has more letters, ""extra"" or ""name""?
A:",extra,name,0.35
426,"Q: Which word has more letters, ""ham"" or ""hair""?
A:",hair,ham,0.4
427,"Q: Which word has more letters, ""oil"" or ""work""?
A:",work,oil,0.8
428,"Q: Which word has more letters, ""around"" or ""face""?
A:",around,face,0.35
429,"Q: Which word has more letters, ""it"" or ""stay""?
A:",stay,it,0.2
430,"Q: Which word has more letters, ""folder"" or ""climb""?
A:",folder,climb,0.25
431,"Q: Which word has more letters, ""close"" or ""arm""?
A:",close,arm,0.3
432,"Q: Which word has more letters, ""father"" or ""bank""?
A:",father,bank,0.35
433,"Q: Which word has more letters, ""you"" or ""club""?
A:",club,you,0.3
434,"Q: Which word has more letters, ""best"" or ""empty""?
A:",empty,best,0.75
435,"Q: Which word has more letters, ""yours"" or ""winter""?
A:",winter,yours,0.0
436,"Q: Which word has more letters, ""favorite"" or ""hard""?
A:",favorite,hard,0.5
437,"Q: Which word has more letters, ""notice"" or ""come""?
A:",notice,come,0.25
438,"Q: Which word has more letters, ""near"" or ""young""?
A:",young,near,0.1
439,"Q: Which word has more letters, ""knife"" or ""ear""?
A:",knife,ear,0.6
440,"Q: Which word has more letters, ""sign"" or ""spring""?
A:",spring,sign,0.15
441,"Q: Which word has more letters, ""old"" or ""bike""?
A:",bike,old,0.3
442,"Q: Which word has more letters, ""fried"" or ""new""?
A:",fried,new,0.15
443,"Q: Which word has more letters, ""date"" or ""new""?
A:",date,new,0.8
444,"Q: Which word has more letters, ""pear"" or ""playground""?
A:",playground,pear,0.15
445,"Q: Which word has more letters, ""platform"" or ""broken""?
A:",platform,broken,0.4
446,"Q: Which word has more letters, ""company"" or ""sofa""?
A:",company,sofa,0.65
447,"Q: Which word has more letters, ""easily"" or ""twice""?
A:",easily,twice,0.6
448,"Q: Which word has more letters, ""soup"" or ""thanks""?
A:",thanks,soup,0.45
449,"Q: Which word has more letters, ""your"" or ""various""?
A:",various,your,0.15
450,"Q: Which word has more letters, ""now"" or ""person""?
A:",person,now,0.5
451,"Q: Which word has more letters, ""half"" or ""thanks""?
A:",thanks,half,0.0
452,"Q: Which word has more letters, ""pet"" or ""hour""?
A:",hour,pet,0.7
453,"Q: Which word has more letters, ""forget"" or ""picture""?
A:",picture,forget,0.5
454,"Q: Which word has more letters, ""bean"" or ""plane""?
A:",plane,bean,0.3
455,"Q: Which word has more letters, ""run"" or ""himself""?
A:",himself,run,0.25
456,"Q: Which word has more letters, ""strange"" or ""daughter""?
A:",daughter,strange,0.4
457,"Q: Which word has more letters, ""carpet"" or ""factory""?
A:",factory,carpet,0.05
458,"Q: Which word has more letters, ""on"" or ""software""?
A:",software,on,0.2
459,"Q: Which word has more letters, ""soul"" or ""beard""?
A:",beard,soul,0.25
460,"Q: Which word has more letters, ""store"" or ""life""?
A:",store,life,0.2
461,"Q: Which word has more letters, ""rain"" or ""monkey""?
A:",monkey,rain,0.05
462,"Q: Which word has more letters, ""use"" or ""study""?
A:",study,use,0.55
463,"Q: Which word has more letters, ""suit"" or ""above""?
A:",above,suit,0.15
464,"Q: Which word has more letters, ""news"" or ""quite""?
A:",quite,news,0.0
465,"Q: Which word has more letters, ""win"" or ""golf""?
A:",golf,win,0.2
466,"Q: Which word has more letters, ""make"" or ""magic""?
A:",magic,make,0.4
467,"Q: Which word has more letters, ""bring"" or ""jacket""?
A:",jacket,bring,0.85
468,"Q: Which word has more letters, ""yet"" or ""board""?
A:",board,yet,0.1
469,"Q: Which word has more letters, ""out"" or ""gate""?
A:",gate,out,0.2
470,"Q: Which word has more letters, ""when"" or ""kitchen""?
A:",kitchen,when,0.4
471,"Q: Which word has more letters, ""wide"" or ""mix""?
A:",wide,mix,0.15
472,"Q: Which word has more letters, ""mad"" or ""it""?
A:",mad,it,0.1
473,"Q: Which word has more letters, ""soul"" or ""sauce""?
A:",sauce,soul,0.9
474,"Q: Which word has more letters, ""bank"" or ""keyboard""?
A:",keyboard,bank,0.0
475,"Q: Which word has more letters, ""story"" or ""pair""?
A:",story,pair,0.2
476,"Q: Which word has more letters, ""single"" or ""thin""?
A:",single,thin,0.75
477,"Q: Which word has more letters, ""cash"" or ""movie""?
A:",movie,cash,0.85
478,"Q: Which word has more letters, ""mango"" or ""drawing""?
A:",drawing,mango,0.9
479,"Q: Which word has more letters, ""dish"" or ""cabinet""?
A:",cabinet,dish,0.25
480,"Q: Which word has more letters, ""dance"" or ""kite""?
A:",dance,kite,0.5
481,"Q: Which word has more letters, ""ring"" or ""quiet""?
A:",quiet,ring,0.95
482,"Q: Which word has more letters, ""ocean"" or ""idea""?
A:",ocean,idea,0.1
483,"Q: Which word has more letters, ""quick"" or ""your""?
A:",quick,your,0.15
484,"Q: Which word has more letters, ""brain"" or ""east""?
A:",brain,east,0.05
485,"Q: Which word has more letters, ""chemistry"" or ""details""?
A:",chemistry,details,0.75
486,"Q: Which word has more letters, ""ocean"" or ""jacket""?
A:",jacket,ocean,0.0
487,"Q: Which word has more letters, ""pair"" or ""win""?
A:",pair,win,0.4
488,"Q: Which word has more letters, ""singer"" or ""wife""?
A:",singer,wife,0.55
489,"Q: Which word has more letters, ""car"" or ""trip""?
A:",trip,car,0.25
490,"Q: Which word has more letters, ""son"" or ""badly""?
A:",badly,son,0.0
491,"Q: Which word has more letters, ""person"" or ""nice""?
A:",person,nice,0.45
492,"Q: Which word has more letters, ""block"" or ""painter""?
A:",painter,block,0.0
493,"Q: Which word has more letters, ""match"" or ""snow""?
A:",match,snow,0.4
494,"Q: Which word has more letters, ""guide"" or ""yeah""?
A:",guide,yeah,0.9
495,"Q: Which word has more letters, ""instead"" or ""hold""?
A:",instead,hold,0.45
496,"Q: Which word has more letters, ""course"" or ""deck""?
A:",course,deck,0.75
497,"Q: Which word has more letters, ""blouse"" or ""quickly""?
A:",quickly,blouse,0.25
498,"Q: Which word has more letters, ""key"" or ""bear""?
A:",bear,key,0.0
499,"Q: Which word has more letters, ""guitar"" or ""rest""?
A:",guitar,rest,0.1
500,"Q: Which word has more letters, ""cost"" or ""close""?
A:",close,cost,0.35
501,"Q: Which word has more letters, ""round"" or ""menu""?
A:",round,menu,0.35
502,"Q: Which word has more letters, ""stage"" or ""poster""?
A:",poster,stage,0.0
503,"Q: Which word has more letters, ""water"" or ""box""?
A:",water,box,0.55
504,"Q: Which word has more letters, ""cent"" or ""eat""?
A:",cent,eat,0.7
505,"Q: Which word has more letters, ""each"" or ""anymore""?
A:",anymore,each,0.9
506,"Q: Which word has more letters, ""low"" or ""size""?
A:",size,low,0.5
507,"Q: Which word has more letters, ""so"" or ""must""?
A:",must,so,0.2
508,"Q: Which word has more letters, ""wonderful"" or ""them""?
A:",wonderful,them,0.25
509,"Q: Which word has more letters, ""spring"" or ""shoe""?
A:",spring,shoe,0.55
510,"Q: Which word has more letters, ""war"" or ""wrong""?
A:",wrong,war,0.85
511,"Q: Which word has more letters, ""strong"" or ""document""?
A:",document,strong,0.6
512,"Q: Which word has more letters, ""cheap"" or ""hers""?
A:",cheap,hers,0.25
513,"Q: Which word has more letters, ""later"" or ""cloudy""?
A:",cloudy,later,0.15
514,"Q: Which word has more letters, ""certainly"" or ""during""?
A:",certainly,during,0.1
515,"Q: Which word has more letters, ""bank"" or ""eat""?
A:",bank,eat,0.6
516,"Q: Which word has more letters, ""fruit"" or ""math""?
A:",fruit,math,0.75
517,"Q: Which word has more letters, ""his"" or ""rent""?
A:",rent,his,0.35
518,"Q: Which word has more letters, ""details"" or ""purse""?
A:",details,purse,0.55
519,"Q: Which word has more letters, ""right"" or ""most""?
A:",right,most,0.6
520,"Q: Which word has more letters, ""guide"" or ""enough""?
A:",enough,guide,0.55
521,"Q: Which word has more letters, ""anymore"" or ""guide""?
A:",anymore,guide,0.3
522,"Q: Which word has more letters, ""eat"" or ""page""?
A:",page,eat,0.75
523,"Q: Which word has more letters, ""until"" or ""bag""?
A:",until,bag,0.65
524,"Q: Which word has more letters, ""itself"" or ""save""?
A:",itself,save,0.1
525,"Q: Which word has more letters, ""coat"" or ""machine""?
A:",machine,coat,0.35
526,"Q: Which word has more letters, ""mother"" or ""write""?
A:",mother,write,0.4
527,"Q: Which word has more letters, ""listen"" or ""tired""?
A:",listen,tired,0.3
528,"Q: Which word has more letters, ""nature"" or ""lazy""?
A:",nature,lazy,0.4
529,"Q: Which word has more letters, ""kilo"" or ""along""?
A:",along,kilo,0.15
530,"Q: Which word has more letters, ""rich"" or ""reason""?
A:",reason,rich,0.5
531,"Q: Which word has more letters, ""uniform"" or ""neighbor""?
A:",neighbor,uniform,0.55
532,"Q: Which word has more letters, ""customer"" or ""cream""?
A:",customer,cream,0.4
533,"Q: Which word has more letters, ""the"" or ""badly""?
A:",badly,the,0.0
534,"Q: Which word has more letters, ""so"" or ""birthday""?
A:",birthday,so,0.45
535,"Q: Which word has more letters, ""us"" or ""pig""?
A:",pig,us,0.0
536,"Q: Which word has more letters, ""computer"" or ""nurse""?
A:",computer,nurse,0.6
537,"Q: Which word has more letters, ""up"" or ""anymore""?
A:",anymore,up,0.45
538,"Q: Which word has more letters, ""rich"" or ""angry""?
A:",angry,rich,0.75
539,"Q: Which word has more letters, ""menu"" or ""person""?
A:",person,menu,0.25
540,"Q: Which word has more letters, ""great"" or ""bird""?
A:",great,bird,0.15
541,"Q: Which word has more letters, ""lucky"" or ""single""?
A:",single,lucky,0.4
542,"Q: Which word has more letters, ""enough"" or ""be""?
A:",enough,be,0.3
543,"Q: Which word has more letters, ""advice"" or ""belt""?
A:",advice,belt,0.75
544,"Q: Which word has more letters, ""walk"" or ""broken""?
A:",broken,walk,0.0
545,"Q: Which word has more letters, ""plate"" or ""pet""?
A:",plate,pet,0.65
546,"Q: Which word has more letters, ""size"" or ""who""?
A:",size,who,0.85
547,"Q: Which word has more letters, ""oh"" or ""ocean""?
A:",ocean,oh,0.3
548,"Q: Which word has more letters, ""piano"" or ""problem""?
A:",problem,piano,0.4
549,"Q: Which word has more letters, ""husband"" or ""point""?
A:",husband,point,0.0
550,"Q: Which word has more letters, ""mad"" or ""horse""?
A:",horse,mad,0.25
551,"Q: Which word has more letters, ""neck"" or ""skating""?
A:",skating,neck,0.0
552,"Q: Which word has more letters, ""reading"" or ""put""?
A:",reading,put,0.9
553,"Q: Which word has more letters, ""play"" or ""sky""?
A:",play,sky,0.45
554,"Q: Which word has more letters, ""on"" or ""chat""?
A:",chat,on,0.25
555,"Q: Which word has more letters, ""crazy"" or ""page""?
A:",crazy,page,0.4
556,"Q: Which word has more letters, ""reason"" or ""plate""?
A:",reason,plate,0.35
557,"Q: Which word has more letters, ""document"" or ""horse""?
A:",document,horse,1.0
558,"Q: Which word has more letters, ""musical"" or ""clown""?
A:",musical,clown,0.45
559,"Q: Which word has more letters, ""racket"" or ""their""?
A:",racket,their,0.0
560,"Q: Which word has more letters, ""fact"" or ""music""?
A:",music,fact,0.0
