question_id,perturbation_id,prompt,correct_answer,correct
21,161,"Based on your movie preferences, we can recommend similar movies for you. Choose the movie that you think is most similar to the given list of movies.
Movie list: Forrest Gump, Inception, Pulp Fiction, Raiders of the Lost Ark
Options:
(A) Clash of the Titans
(B) Who's Afraid of Virginia Woolf
(C) Independence Day
(D) Fantastic Mr Fox
Output:",(C),1.0
22,50,"Can you find a movie that is similar to Star Wars Episode VII - The Force Awakens, Inside Out, Raiders of the Lost Ark, Pulp Fiction? I have some options for you to choose from: (A) Forrest Gump
(B) The Proposal
(C) Everything You Always Wanted to Know About Sex  But Were Afraid to Ask
(D) Ernest Rides Again.",(A),0.8
22,77,"Please recommend movies that are similar to the following list of movies: Star Wars Episode VII - The Force Awakens, Raiders of the Lost Ark, Inside Out, Pulp Fiction. You can choose from the following options: (A) The Proposal
(B) Ernest Rides Again
(C) Forrest Gump
(D) Everything You Always Wanted to Know About Sex  But Were Afraid to Ask.",(C),0.6
22,79,"Can you suggest movies that are similar to the ones in Star Wars Episode VII - The Force Awakens, Inside Out, Pulp Fiction, Raiders of the Lost Ark? Here are your options: (A) The Proposal
(B) Everything You Always Wanted to Know About Sex  But Were Afraid to Ask
(C) Forrest Gump
(D) Ernest Rides Again.",(C),0.8
22,90,"I need a recommendation for a movie that is similar to Raiders of the Lost Ark, Pulp Fiction, Inside Out, Star Wars Episode VII - The Force Awakens. Please select one of the following options: (A) Ernest Rides Again
(B) The Proposal
(C) Everything You Always Wanted to Know About Sex  But Were Afraid to Ask
(D) Forrest Gump.",(D),1.0
22,143,"Based on a list of movies, recommend a movie that is most similar to the given list. Choose the best option from the list of choices provided.
List of movies: Pulp Fiction, Raiders of the Lost Ark, Inside Out, Star Wars Episode VII - The Force Awakens
Options:
(A) Forrest Gump
(B) The Proposal
(C) Ernest Rides Again
(D) Everything You Always Wanted to Know About Sex  But Were Afraid to Ask
Output:",(A),1.0
23,24,"Q: Can you suggest a movie similar to the list of The Matrix, Spider-Man, Spider-Man 2, Independence Day?
Choose from the following options:
(A) Across the Universe
(B) Insomnia
(C) The Fifth Element
(D) Jurassic World Fallen Kingdom
A:",(C),0.8
23,122,"Please recommend movies similar to the given list of movies. Choose the best option from the list of movies provided. 
Movie list: The Matrix, Independence Day, Spider-Man 2, Spider-Man
Options:
(A) Across the Universe
(B) Jurassic World Fallen Kingdom
(C) Insomnia
(D) The Fifth Element
Output:",(D),1.0
23,132,"Recommend a movie similar to the given list of movies from a set of options.
movie_list: Independence Day, Spider-Man 2, The Matrix, Spider-Man
Options:
(A) Insomnia
(B) Jurassic World Fallen Kingdom
(C) Across the Universe
(D) The Fifth Element
Output:",(D),1.0
23,150,"Given a list of movies, recommend a similar movie from the following options. Choose the movie that you think is most similar to the given list.
List of movies: Spider-Man 2, Independence Day, Spider-Man, The Matrix
Movie options:
(A) Insomnia
(B) The Fifth Element
(C) Across the Universe
(D) Jurassic World Fallen Kingdom
Output:",(B),1.0
23,177,"Choose a movie similar to the given list of movies from the options provided.
Movie list: Spider-Man, Spider-Man 2, Independence Day, The Matrix
Options:
(A) Across the Universe
(B) Insomnia
(C) The Fifth Element
(D) Jurassic World Fallen Kingdom
Output:",(C),1.0
24,32,"Q: Can you recommend a movie that is similar to the following Groundhog Day, Star Wars Episode V - The Empire Strikes Back, Mission Impossible, Star Wars Episode IV - A New Hope:
Options:
(A) View from the Top
(B) Raiders of the Lost Ark
(C) The Doors
(D) Quick Change
A:",(B),1.0
24,66,"Recommend a movie that is similar to the list of movies Star Wars Episode IV - A New Hope, Mission Impossible, Star Wars Episode V - The Empire Strikes Back, Groundhog Day from the following options: (A) Raiders of the Lost Ark
(B) View from the Top
(C) Quick Change
(D) The Doors.",(A),0.8
24,95,"I am looking for a movie that is similar to Star Wars Episode V - The Empire Strikes Back, Groundhog Day, Star Wars Episode IV - A New Hope, Mission Impossible. Please select an option from the following list: (A) The Doors
(B) Raiders of the Lost Ark
(C) Quick Change
(D) View from the Top.",(B),1.0
24,98,"Provide a recommendation for a movie similar to the list of movies provided in Mission Impossible, Star Wars Episode V - The Empire Strikes Back, Star Wars Episode IV - A New Hope, Groundhog Day. You can choose from the following options: (A) Raiders of the Lost Ark
(B) Quick Change
(C) The Doors
(D) View from the Top.",(A),0.8
24,175,"Given a list of movies, recommend a movie that is similar to any of the movies in the list. Choose the best option from the given set of movies.
Movie list: Mission Impossible, Groundhog Day, Star Wars Episode IV - A New Hope, Star Wars Episode V - The Empire Strikes Back
Options:
(A) Quick Change
(B) Raiders of the Lost Ark
(C) The Doors
(D) View from the Top
Output:",(B),1.0
25,2,"Q: Can you suggest a movie that is similar to Alien, Army of Darkness, The Sixth Sense, Go?
Options:
(A) Ice Guardians
(B) Cool Hand Luke
(C) Cinema Paradiso
(D) Children of the Corn III
A:",(B),0.0
25,47,"Q: Can you recommend a movie similar to any of these Army of Darkness, Go, The Sixth Sense, Alien?
Options:
(A) Ice Guardians
(B) Cinema Paradiso
(C) Cool Hand Luke
(D) Children of the Corn III
A:",(C),0.0
25,140,"Q: Find a movie similar to Army of Darkness, The Sixth Sense, Alien, Go:
Options:
(A) Cinema Paradiso
(B) Cool Hand Luke
(C) Ice Guardians
(D) Children of the Corn III
A:",(B),0.0
25,144,"You have a list of movies that you enjoyed and you want to find similar movies to watch. Choose the movie that you think is most similar to the given list of movies from the options provided.
List of movies: Go, Alien, The Sixth Sense, Army of Darkness
Options:
(A) Children of the Corn III
(B) Cool Hand Luke
(C) Ice Guardians
(D) Cinema Paradiso
Output:",(B),0.0
25,147,"Given a list of movies, recommend a movie that is most similar to the given list. Choose the correct answer from the list of movies provided.
List of movies: Army of Darkness, Go, The Sixth Sense, Alien
Options:
(A) Cinema Paradiso
(B) Ice Guardians
(C) Cool Hand Luke
(D) Children of the Corn III
Output:",(C),0.0
26,47,"Q: Can you recommend a movie similar to any of these Die Hard With a Vengeance, Jurassic Park, Forrest Gump, Apollo 13?
Options:
(A) Killer Movie
(B) True Lies
(C) The Last Man on Earth
(D) Stealth
A:",(B),1.0
26,53,"Your task is to find a movie that is similar to Forrest Gump, Die Hard With a Vengeance, Jurassic Park, Apollo 13. You will be given a list of options to choose from: (A) Killer Movie
(B) The Last Man on Earth
(C) True Lies
(D) Stealth.",(C),1.0
26,73,"Given a list of movies Die Hard With a Vengeance, Apollo 13, Forrest Gump, Jurassic Park, please suggest a movie that is similar to them. You can choose from the following options: (A) The Last Man on Earth
(B) Killer Movie
(C) True Lies
(D) Stealth.",(C),1.0
26,96,"Could you suggest a movie that is similar to Forrest Gump, Die Hard With a Vengeance, Jurassic Park, Apollo 13? You can choose from the following options: (A) The Last Man on Earth
(B) Stealth
(C) True Lies
(D) Killer Movie.",(C),0.4
26,176,"Based on the list of movies you provided, which of the following options would you prefer to watch next?
Movie list: Forrest Gump, Die Hard With a Vengeance, Apollo 13, Jurassic Park
Options:
(A) Killer Movie
(B) Stealth
(C) The Last Man on Earth
(D) True Lies
Output:
Option selected:",(D),0.8
27,52,"You have been asked to recommend a movie similar to Pulp Fiction, Schindler's List, Fargo, The Usual Suspects. You can choose from the following options: (A) The Shawshank Redemption
(B) Stoked The Rise and Fall of Gator
(C) Surviving the Game
(D) Look Who's Talking.",(A),0.4
27,65,"Given a list of movies The Usual Suspects, Pulp Fiction, Fargo, Schindler's List, please recommend a movie that is similar to them from the following options: (A) Surviving the Game
(B) Look Who's Talking
(C) The Shawshank Redemption
(D) Stoked The Rise and Fall of Gator.",(C),0.8
27,71,"Find a movie that shares similarities with the movies in Fargo, Pulp Fiction, Schindler's List, The Usual Suspects.
Choose an option from the list below: (A) Surviving the Game
(B) The Shawshank Redemption
(C) Look Who's Talking
(D) Stoked The Rise and Fall of Gator",(B),1.0
27,123,"Please recommend movies similar to the given list of movies. Choose a movie from the list of options that is most similar to the movies in the given movie list.
Movie list: Schindler's List, Fargo, Pulp Fiction, The Usual Suspects
Options:
(A) Look Who's Talking
(B) Surviving the Game
(C) The Shawshank Redemption
(D) Stoked The Rise and Fall of Gator
Output:",(C),1.0
27,132,"Recommend a movie similar to the given list of movies from a set of options.
movie_list: Fargo, Pulp Fiction, Schindler's List, The Usual Suspects
Options:
(A) Surviving the Game
(B) The Shawshank Redemption
(C) Look Who's Talking
(D) Stoked The Rise and Fall of Gator
Output:",(B),0.8
28,1,"Q: Can you suggest a movie that is similar to any of the following movies: The Lion King, The Mask, Batman, Toy Story?
Options:
(A) Punch-Drunk Love
(B) Pretty Woman
(C) Exit Wounds
(D) Seeking Justice
A:",(B),0.6
28,67,"Find a movie that is similar to the movies in Toy Story, The Mask, The Lion King, Batman.
Choose an option from the following: (A) Punch-Drunk Love
(B) Pretty Woman
(C) Exit Wounds
(D) Seeking Justice",(B),1.0
28,119,"Recommend movies similar to a given list of movies. You will be presented with a list of options and asked to select the movie that is most similar to the given list.
List of movies: Batman, The Lion King, Toy Story, The Mask
Options:
(A) Pretty Woman
(B) Exit Wounds
(C) Punch-Drunk Love
(D) Seeking Justice
Output:",(A),0.0
28,161,"Based on your movie preferences, we can recommend similar movies for you. Choose the movie that you think is most similar to the given list of movies.
Movie list: The Mask, Toy Story, The Lion King, Batman
Options:
(A) Pretty Woman
(B) Seeking Justice
(C) Punch-Drunk Love
(D) Exit Wounds
Output:",(A),0.0
28,178,"Recommend a movie similar to a given list of movies.
movie_list: The Mask, The Lion King, Toy Story, Batman
Options:
(A) Pretty Woman
(B) Seeking Justice
(C) Punch-Drunk Love
(D) Exit Wounds
Output:",(A),0.6
29,22,"Q: Can you suggest a movie similar to Pulp Fiction, Braveheart, Schindler's List, The Shawshank Redemption? Choose from the following options:
Options:
(A) The Family Stone
(B) Dances with Wolves
(C) The Bank Job
(D) Robot Carnival
A:",(B),1.0
29,42,"Q: Can you recommend a movie similar to the following titles: Braveheart, Schindler's List, The Shawshank Redemption, Pulp Fiction? Here are some options:
(A) The Bank Job
(B) The Family Stone
(C) Dances with Wolves
(D) Robot Carnival
A:",(C),0.8
29,79,"Can you suggest movies that are similar to the ones in The Shawshank Redemption, Schindler's List, Pulp Fiction, Braveheart? Here are your options: (A) Robot Carnival
(B) The Family Stone
(C) Dances with Wolves
(D) The Bank Job.",(C),1.0
29,89,"Given the list of movies Schindler's List, The Shawshank Redemption, Braveheart, Pulp Fiction, please recommend a movie that is similar to them. You can choose from the following options: (A) The Family Stone
(B) Dances with Wolves
(C) Robot Carnival
(D) The Bank Job.",(B),0.8
29,102,"Your task is to find a movie that is similar to Pulp Fiction, Braveheart, The Shawshank Redemption, Schindler's List. You will be given the following options to choose from: (A) Robot Carnival
(B) The Bank Job
(C) The Family Stone
(D) Dances with Wolves.",(D),1.0
30,70,"Provide a recommendation for a movie that is similar to the movies in Indiana Jones and the Temple of Doom, Fargo, The Silence of the Lambs, Independence Day.
Select one of the following options: (A) Noises Off
(B) The Fugitive
(C) Lights Out
(D) Care Bears Movie II A New Generation",(B),0.8
30,151,"Based on your movie preferences, we can recommend similar movies for you to watch. Choose the movie that you think is most similar to the given list of movies.
Given list of movies: The Silence of the Lambs, Indiana Jones and the Temple of Doom, Fargo, Independence Day
Options:
(A) The Fugitive
(B) Care Bears Movie II A New Generation
(C) Lights Out
(D) Noises Off
Output:",(A),0.8
30,165,"Based on the movies you provided, we have some recommendations for you! Which of the following options do you think you would enjoy watching next?
Movie list: Fargo, The Silence of the Lambs, Indiana Jones and the Temple of Doom, Independence Day
Options:
(A) Lights Out
(B) Noises Off
(C) The Fugitive
(D) Care Bears Movie II A New Generation
Output:",(C),0.8
30,169,"Based on your movie preferences, I can recommend a similar movie for you to watch. Please provide me with a list of movies you enjoyed and a set of options to choose from.
Movie list: Independence Day, Fargo, Indiana Jones and the Temple of Doom, The Silence of the Lambs
Options:
(A) Lights Out
(B) Noises Off
(C) Care Bears Movie II A New Generation
(D) The Fugitive
Output:",(D),1.0
30,177,"Choose a movie similar to the given list of movies from the options provided.
Movie list: Independence Day, Fargo, Indiana Jones and the Temple of Doom, The Silence of the Lambs
Options:
(A) The Fugitive
(B) Noises Off
(C) Lights Out
(D) Care Bears Movie II A New Generation
Output:",(A),1.0
31,27,"Q: Can you recommend a movie similar to the following Schindler's List, Apollo 13, Pulp Fiction, Batman?
Options:
(A) Braveheart
(B) Europa
(C) The Last Kiss
(D) Rise of the Planet of the Apes
A:",(A),0.8
31,59,"The task is to find a movie that is similar to Apollo 13, Batman, Schindler's List, Pulp Fiction. The options available are: (A) Braveheart
(B) Rise of the Planet of the Apes
(C) The Last Kiss
(D) Europa. Please suggest a movie from these options.",(A),1.0
