question_id,prompt,correct_answer,distractor,correct
278,"Q: In an alphabetical order, which of the words ""real"" and ""often"" comes first?
A:",often,real,0.1
279,"Q: In an alphabetical order, which of the words ""railroad"" and ""eat"" comes first?
A:",eat,railroad,0.55
280,"Q: In an alphabetical order, which of the words ""teenager"" and ""cathedral"" comes first?
A:",cathedral,teenager,0.4
281,"Q: In an alphabetical order, which of the words ""make"" and ""bus"" comes first?
A:",bus,make,0.35
282,"Q: In an alphabetical order, which of the words ""instructions"" and ""pasta"" comes first?
A:",instructions,pasta,0.65
283,"Q: In an alphabetical order, which of the words ""blue"" and ""online"" comes first?
A:",blue,online,0.25
284,"Q: In an alphabetical order, which of the words ""read"" and ""steak"" comes first?
A:",read,steak,0.75
285,"Q: In an alphabetical order, which of the words ""advertisement"" and ""newspaper"" comes first?
A:",advertisement,newspaper,0.05
286,"Q: In an alphabetical order, which of the words ""bookshelf"" and ""surf"" comes first?
A:",bookshelf,surf,0.85
287,"Q: In an alphabetical order, which of the words ""lift"" and ""bottle"" comes first?
A:",bottle,lift,0.4
288,"Q: In an alphabetical order, which of the words ""rain"" and ""polite"" comes first?
A:",polite,rain,0.15
289,"Q: In an alphabetical order, which of the words ""list"" and ""album"" comes first?
A:",album,list,0.45
290,"Q: In an alphabetical order, which of the words ""hungry"" and ""low"" comes first?
A:",hungry,low,0.2
291,"Q: In an alphabetical order, which of the words ""gift"" and ""good"" comes first?
A:",gift,good,0.2
292,"Q: In an alphabetical order, which of the words ""roast"" and ""many"" comes first?
A:",many,roast,0.25
293,"Q: In an alphabetical order, which of the words ""weekly"" and ""spend"" comes first?
A:",spend,weekly,0.2
294,"Q: In an alphabetical order, which of the words ""university"" and ""bathroom"" comes first?
A:",bathroom,university,0.0
295,"Q: In an alphabetical order, which of the words ""yesterday"" and ""train"" comes first?
A:",train,yesterday,0.2
296,"Q: In an alphabetical order, which of the words ""grandma"" and ""cabinet"" comes first?
A:",cabinet,grandma,0.5
297,"Q: In an alphabetical order, which of the words ""milk"" and ""what"" comes first?
A:",milk,what,0.6
298,"Q: In an alphabetical order, which of the words ""ice"" and ""sick"" comes first?
A:",ice,sick,0.35
299,"Q: In an alphabetical order, which of the words ""information"" and ""disco"" comes first?
A:",disco,information,0.5
300,"Q: In an alphabetical order, which of the words ""movie"" and ""boring"" comes first?
A:",boring,movie,0.0
301,"Q: In an alphabetical order, which of the words ""whole"" and ""have"" comes first?
A:",have,whole,0.15
302,"Q: In an alphabetical order, which of the words ""camp"" and ""turn"" comes first?
A:",camp,turn,0.7
303,"Q: In an alphabetical order, which of the words ""tie"" and ""our"" comes first?
A:",our,tie,0.25
304,"Q: In an alphabetical order, which of the words ""plastic"" and ""far"" comes first?
A:",far,plastic,0.15
305,"Q: In an alphabetical order, which of the words ""address"" and ""mad"" comes first?
A:",address,mad,0.1
306,"Q: In an alphabetical order, which of the words ""kitchen"" and ""grammar"" comes first?
A:",grammar,kitchen,0.15
307,"Q: In an alphabetical order, which of the words ""cream"" and ""memory"" comes first?
A:",cream,memory,0.4
308,"Q: In an alphabetical order, which of the words ""cookie"" and ""coat"" comes first?
A:",coat,cookie,0.3
309,"Q: In an alphabetical order, which of the words ""superlative"" and ""beer"" comes first?
A:",beer,superlative,0.75
310,"Q: In an alphabetical order, which of the words ""then"" and ""how"" comes first?
A:",how,then,0.75
311,"Q: In an alphabetical order, which of the words ""advanced"" and ""carry"" comes first?
A:",advanced,carry,0.45
312,"Q: In an alphabetical order, which of the words ""fill"" and ""instructions"" comes first?
A:",fill,instructions,0.45
313,"Q: In an alphabetical order, which of the words ""wide"" and ""hall"" comes first?
A:",hall,wide,0.5
314,"Q: In an alphabetical order, which of the words ""smoke"" and ""physics"" comes first?
A:",physics,smoke,0.85
315,"Q: In an alphabetical order, which of the words ""unfortunately"" and ""grandfather"" comes first?
A:",grandfather,unfortunately,0.1
316,"Q: In an alphabetical order, which of the words ""kid"" and ""correct"" comes first?
A:",correct,kid,0.15
317,"Q: In an alphabetical order, which of the words ""spelling"" and ""sit"" comes first?
A:",sit,spelling,0.35
318,"Q: In an alphabetical order, which of the words ""nothing"" and ""unhappy"" comes first?
A:",nothing,unhappy,0.85
319,"Q: In an alphabetical order, which of the words ""workbook"" and ""bean"" comes first?
A:",bean,workbook,0.1
320,"Q: In an alphabetical order, which of the words ""pepper"" and ""art"" comes first?
A:",art,pepper,0.65
321,"Q: In an alphabetical order, which of the words ""physics"" and ""wastebasket"" comes first?
A:",physics,wastebasket,0.4
322,"Q: In an alphabetical order, which of the words ""grade"" and ""anyway"" comes first?
A:",anyway,grade,0.45
323,"Q: In an alphabetical order, which of the words ""kid"" and ""sailing"" comes first?
A:",kid,sailing,0.75
324,"Q: In an alphabetical order, which of the words ""racket"" and ""my"" comes first?
A:",my,racket,0.4
325,"Q: In an alphabetical order, which of the words ""line"" and ""can"" comes first?
A:",can,line,0.1
326,"Q: In an alphabetical order, which of the words ""gold"" and ""explain"" comes first?
A:",explain,gold,0.85
327,"Q: In an alphabetical order, which of the words ""say"" and ""wait"" comes first?
A:",say,wait,0.65
328,"Q: In an alphabetical order, which of the words ""expensive"" and ""finger"" comes first?
A:",expensive,finger,0.3
329,"Q: In an alphabetical order, which of the words ""perhaps"" and ""hers"" comes first?
A:",hers,perhaps,0.8
330,"Q: In an alphabetical order, which of the words ""copy"" and ""corner"" comes first?
A:",copy,corner,0.7
331,"Q: In an alphabetical order, which of the words ""useful"" and ""how"" comes first?
A:",how,useful,0.1
332,"Q: In an alphabetical order, which of the words ""draw"" and ""piano"" comes first?
A:",draw,piano,0.85
333,"Q: In an alphabetical order, which of the words ""other"" and ""high"" comes first?
A:",high,other,0.55
334,"Q: In an alphabetical order, which of the words ""bean"" and ""afraid"" comes first?
A:",afraid,bean,0.1
335,"Q: In an alphabetical order, which of the words ""bottom"" and ""beer"" comes first?
A:",beer,bottom,0.05
336,"Q: In an alphabetical order, which of the words ""famous"" and ""flower"" comes first?
A:",famous,flower,0.1
337,"Q: In an alphabetical order, which of the words ""hiking"" and ""envelope"" comes first?
A:",envelope,hiking,0.5
338,"Q: In an alphabetical order, which of the words ""might"" and ""wastebasket"" comes first?
A:",might,wastebasket,0.0
339,"Q: In an alphabetical order, which of the words ""science"" and ""cabinet"" comes first?
A:",cabinet,science,0.25
340,"Q: In an alphabetical order, which of the words ""should"" and ""police"" comes first?
A:",police,should,0.15
341,"Q: In an alphabetical order, which of the words ""pop"" and ""across"" comes first?
A:",across,pop,0.35
342,"Q: In an alphabetical order, which of the words ""skirt"" and ""draw"" comes first?
A:",draw,skirt,0.85
343,"Q: In an alphabetical order, which of the words ""broken"" and ""no"" comes first?
A:",broken,no,0.75
344,"Q: In an alphabetical order, which of the words ""find"" and ""adult"" comes first?
A:",adult,find,0.55
345,"Q: In an alphabetical order, which of the words ""classroom"" and ""sister"" comes first?
A:",classroom,sister,0.3
346,"Q: In an alphabetical order, which of the words ""girlfriend"" and ""jewelry"" comes first?
A:",girlfriend,jewelry,0.75
347,"Q: In an alphabetical order, which of the words ""cake"" and ""prefer"" comes first?
A:",cake,prefer,0.2
348,"Q: In an alphabetical order, which of the words ""snake"" and ""field"" comes first?
A:",field,snake,0.6
349,"Q: In an alphabetical order, which of the words ""end"" and ""into"" comes first?
A:",end,into,0.0
350,"Q: In an alphabetical order, which of the words ""century"" and ""during"" comes first?
A:",century,during,0.0
351,"Q: In an alphabetical order, which of the words ""popular"" and ""married"" comes first?
A:",married,popular,0.25
352,"Q: In an alphabetical order, which of the words ""knife"" and ""unfortunately"" comes first?
A:",knife,unfortunately,0.3
353,"Q: In an alphabetical order, which of the words ""nice"" and ""interesting"" comes first?
A:",interesting,nice,0.2
354,"Q: In an alphabetical order, which of the words ""bed"" and ""fan"" comes first?
A:",bed,fan,0.35
355,"Q: In an alphabetical order, which of the words ""low"" and ""cup"" comes first?
A:",cup,low,0.65
356,"Q: In an alphabetical order, which of the words ""gas"" and ""diary"" comes first?
A:",diary,gas,0.65
357,"Q: In an alphabetical order, which of the words ""all"" and ""sister"" comes first?
A:",all,sister,0.3
358,"Q: In an alphabetical order, which of the words ""oil"" and ""buy"" comes first?
A:",buy,oil,0.65
359,"Q: In an alphabetical order, which of the words ""classmate"" and ""comic"" comes first?
A:",classmate,comic,0.6
360,"Q: In an alphabetical order, which of the words ""skating"" and ""desk"" comes first?
A:",desk,skating,0.6
361,"Q: In an alphabetical order, which of the words ""woman"" and ""try"" comes first?
A:",try,woman,0.4
362,"Q: In an alphabetical order, which of the words ""exam"" and ""painter"" comes first?
A:",exam,painter,0.6
363,"Q: In an alphabetical order, which of the words ""coat"" and ""cake"" comes first?
A:",cake,coat,0.0
364,"Q: In an alphabetical order, which of the words ""sailing"" and ""degree"" comes first?
A:",degree,sailing,0.6
365,"Q: In an alphabetical order, which of the words ""mirror"" and ""electricity"" comes first?
A:",electricity,mirror,0.65
366,"Q: In an alphabetical order, which of the words ""hard"" and ""actor"" comes first?
A:",actor,hard,0.85
367,"Q: In an alphabetical order, which of the words ""ham"" and ""your"" comes first?
A:",ham,your,0.0
368,"Q: In an alphabetical order, which of the words ""quiet"" and ""late"" comes first?
A:",late,quiet,0.0
369,"Q: In an alphabetical order, which of the words ""second"" and ""euro"" comes first?
A:",euro,second,0.25
370,"Q: In an alphabetical order, which of the words ""worker"" and ""adventure"" comes first?
A:",adventure,worker,0.15
371,"Q: In an alphabetical order, which of the words ""deep"" and ""describe"" comes first?
A:",deep,describe,0.1
372,"Q: In an alphabetical order, which of the words ""pizza"" and ""glass"" comes first?
A:",glass,pizza,0.45
373,"Q: In an alphabetical order, which of the words ""lemonade"" and ""pool"" comes first?
A:",lemonade,pool,0.45
374,"Q: In an alphabetical order, which of the words ""sound"" and ""breakfast"" comes first?
A:",breakfast,sound,0.8
375,"Q: In an alphabetical order, which of the words ""eraser"" and ""grandma"" comes first?
A:",eraser,grandma,0.55
376,"Q: In an alphabetical order, which of the words ""store"" and ""room"" comes first?
A:",room,store,0.3
377,"Q: In an alphabetical order, which of the words ""foggy"" and ""themselves"" comes first?
A:",foggy,themselves,0.15
378,"Q: In an alphabetical order, which of the words ""team"" and ""can"" comes first?
A:",can,team,0.0
379,"Q: In an alphabetical order, which of the words ""case"" and ""afternoon"" comes first?
A:",afternoon,case,0.1
380,"Q: In an alphabetical order, which of the words ""writing"" and ""high"" comes first?
A:",high,writing,0.1
381,"Q: In an alphabetical order, which of the words ""however"" and ""garage"" comes first?
A:",garage,however,0.25
382,"Q: In an alphabetical order, which of the words ""seat"" and ""thin"" comes first?
A:",seat,thin,0.8
383,"Q: In an alphabetical order, which of the words ""photographer"" and ""especially"" comes first?
A:",especially,photographer,0.6
384,"Q: In an alphabetical order, which of the words ""perfume"" and ""ring"" comes first?
A:",perfume,ring,0.3
385,"Q: In an alphabetical order, which of the words ""clear"" and ""capital"" comes first?
A:",capital,clear,0.3
386,"Q: In an alphabetical order, which of the words ""driver"" and ""write"" comes first?
A:",driver,write,0.35
387,"Q: In an alphabetical order, which of the words ""enter"" and ""from"" comes first?
A:",enter,from,0.15
388,"Q: In an alphabetical order, which of the words ""badminton"" and ""gym"" comes first?
A:",badminton,gym,0.3
389,"Q: In an alphabetical order, which of the words ""get"" and ""club"" comes first?
A:",club,get,0.4
390,"Q: In an alphabetical order, which of the words ""over"" and ""goodbye"" comes first?
A:",goodbye,over,0.45
391,"Q: In an alphabetical order, which of the words ""cup"" and ""violin"" comes first?
A:",cup,violin,0.7
392,"Q: In an alphabetical order, which of the words ""fun"" and ""desert"" comes first?
A:",desert,fun,0.4
393,"Q: In an alphabetical order, which of the words ""wonderful"" and ""forget"" comes first?
A:",forget,wonderful,0.25
394,"Q: In an alphabetical order, which of the words ""follow"" and ""bathroom"" comes first?
A:",bathroom,follow,0.45
395,"Q: In an alphabetical order, which of the words ""barbecue"" and ""newspaper"" comes first?
A:",barbecue,newspaper,0.2
396,"Q: In an alphabetical order, which of the words ""fat"" and ""hat"" comes first?
A:",fat,hat,0.2
397,"Q: In an alphabetical order, which of the words ""hiking"" and ""site"" comes first?
A:",hiking,site,0.65
398,"Q: In an alphabetical order, which of the words ""along"" and ""carefully"" comes first?
A:",along,carefully,0.05
399,"Q: In an alphabetical order, which of the words ""yesterday"" and ""terrible"" comes first?
A:",terrible,yesterday,0.0
